optimizer,estimator,generator,acquisitor,Wp0,Wn0,Wp2,Wp1,Wn2,Wn1,t_phl,t_plh,v_il,v_ih,cost,time_stamp
forest_minimize,GP,random,LCB,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.9884828458995508,1.5691887411044705,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,083621-211110
forest_minimize,GP,random,EI,1.5961057841843195e-06,9.97988377247056e-07,1.0341360560534985e-06,8.024688995890638e-06,4.782841655865556e-07,4.932688782271802e-06,1.2569322359607298,1.7082530261412396,5.765912192146061e-10,8.505107729206429e-10,0.535311333713136,083718-211110
forest_minimize,GP,random,PI,3.096762156963467e-06,3.3590763210281322e-06,6.00473137842223e-06,3.4298159546547936e-06,1.748015385693917e-05,1.6266015158819336e-06,0.9068515229088157,2.564018557415353,7.833573789639559e-10,8.040101917572429e-10,0.668945466658095,083819-211110
forest_minimize,GP,random,gp_hedge,5.062222710708575e-05,4.914711079426426e-07,2.1559077206090433e-05,1.1380654507287926e-06,4.332608046952731e-07,1.1410087606645628e-06,1.3676327961564823,1.9882401790032227,1.1067893268545959e-09,8.65855831477802e-10,0.49847781663630036,083916-211110
forest_minimize,GP,sobol,LCB,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,084038-211110
forest_minimize,GP,sobol,EI,4.919848774144278e-06,3.424086690126929e-06,5.072789710051864e-07,4.818132801920787e-05,8.581691989036547e-06,6.172707855388104e-05,1.387177972419959,2.315324282496391,6.430971311033318e-10,7.957376979561559e-10,0.4163416428854699,084137-211110
forest_minimize,GP,sobol,PI,0.00013650719425660886,2.206770102808148e-05,1.725901052771399e-05,1.0659762555078907e-06,4.7067823351199883e-07,4.0399673148534566e-07,1.5211339590006296,1.5426717018251244,8.831375630791172e-10,8.076685986679877e-10,0.4491599943639154,084241-211110
forest_minimize,GP,sobol,gp_hedge,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,084343-211110
forest_minimize,GP,halton,LCB,3.976440102138725e-06,0.00012390240050958612,1.34524305799836e-06,1.9818606655358868e-05,0.0001489019866954274,9.459825438910451e-07,1.5411783595624295,2.1487004239229006,9.257945521312649e-10,6.394440532631052e-10,0.6014491039364296,084507-211110
forest_minimize,GP,halton,EI,4.339962443762326e-06,3.211531996601837e-05,4.035849512159473e-06,0.00014776126848156114,3.690195808000769e-05,4.718411678436572e-06,1.1619184136883598,2.0511812989267533,8.113687499644584e-10,1.0918945747562248e-09,0.5702867861761682,084611-211110
forest_minimize,GP,halton,PI,6.863184063585861e-06,6.40468862346714e-07,7.113243830618959e-07,1.3004462737866108e-06,3.7535100015841e-06,3.969710012702541e-06,1.4825412620815384,2.559252451844402,7.907097199222335e-10,8.674101437122772e-10,0.5064913971825473,084714-211110
forest_minimize,GP,halton,gp_hedge,3.081142535334735e-06,6.791699414365962e-07,4.6055945012479035e-06,5.5247638467492595e-06,6.114713738705493e-07,1.9382910476514437e-06,1.0755061606435576,1.9935108240798716,8.101701531870731e-10,5.742641917549918e-10,0.5205244648016454,084807-211110
forest_minimize,GP,hammersly,LCB,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097089817541248,1.636194502739666,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,084925-211110
forest_minimize,GP,hammersly,EI,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,085025-211110
forest_minimize,GP,hammersly,PI,1.839497026715181e-06,3.097486172507111e-06,9.444604339348529e-07,2.5467854786720845e-05,2.621039897201439e-06,1.6116915627014418e-06,1.317633984194657,1.9267265630963637,7.923230960216188e-10,8.491873870752897e-10,0.10699070099980829,085125-211110
forest_minimize,GP,hammersly,gp_hedge,9.290695953729172e-06,2.79410799604272e-06,7.295564466867793e-07,3.1555501682530735e-05,2.82969932734922e-06,0.0001276602974645886,1.5882545647400272,1.9576999429969004,8.050293764938488e-10,6.434097699070662e-10,0.3824580921683412,085226-211110
forest_minimize,GP,lhs,LCB,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.3212199257408253,2.2617750973472006,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,085344-211110
forest_minimize,GP,lhs,EI,7.645131592243191e-06,0.00012742119932088793,6.274342159927071e-06,3.5219419035887275e-06,0.00012325085870682712,4.0498909998816175e-07,1.2880347290203191,2.1316381614205864,1.1165033342308561e-09,7.973097737590251e-10,0.5380397622114441,085446-211110
forest_minimize,GP,lhs,PI,2.0744497988306767e-06,1.8464890497620912e-05,1.981530291612379e-06,3.1862120592293496e-05,1.1600790217307995e-05,1.3426214188061285e-06,1.2011771945914054,1.8037340106276643,7.982330352263034e-10,8.711689147844481e-10,0.2764171642432792,085557-211110
forest_minimize,GP,lhs,gp_hedge,6.57310943571802e-06,3.0029358175326036e-06,7.276140587878611e-07,0.00010960403933600521,3.7108952505706874e-06,1.3457521183254538e-05,1.542539011141073,2.0840845318674424,7.634728405037094e-10,6.043316957971001e-10,0.5016271177516767,085704-211110
forest_minimize,GP,grid,LCB,7.511538269346494e-06,0.00014795359399128586,1.5690575516776922e-06,1.4838245623480226e-06,3.8123796020289546e-06,4.980863033106344e-07,1.4860124395950447,1.5583078478314016,7.203362351049236e-10,7.314486794030017e-10,0.4868863915171575,085836-211110
forest_minimize,GP,grid,EI,5.699132459946089e-06,6.040546197007009e-06,4.329616847948987e-07,0.00012161608618128616,2.6859423620774054e-06,3.282740945927469e-05,1.3091455661334754,1.6083627620408976,3.859490504964924e-10,8.096003867308355e-10,0.7350253591766716,085948-211110
forest_minimize,GP,grid,PI,2.976358171448162e-06,1.2048530643260847e-06,3.4787099486384358e-06,7.666216382929033e-06,9.41984816647375e-07,1.787151522948582e-05,1.1142827120052048,1.8607379450541928,5.82606851651235e-10,7.816787217507226e-10,0.5150238445549377,090053-211110
forest_minimize,GP,grid,gp_hedge,2.8414298971389273e-06,6.409409071847737e-05,1.1879998696265915e-06,2.9193712887780396e-06,1.789298958364547e-05,4.0883695803593953e-07,1.4573592376775164,1.7687646609873084,8.95817642287966e-10,7.035527715970602e-10,0.4127978215705851,090152-211110
forest_minimize,RF,random,LCB,6.705790023222812e-06,9.914783491815288e-05,1.871017332807212e-05,4.104490827638319e-06,8.50476527131924e-05,7.977076381007156e-07,0.83646203867314,2.014187132691438,7.201097496079001e-10,8.867919731869733e-10,0.6216677111253317,090323-211110
forest_minimize,RF,random,EI,1.1061121790792872e-05,0.0001430026369245561,1.2340434400597359e-05,2.968856975220318e-06,0.00013324444165084995,6.530234469773209e-07,1.1222484456288897,2.057051300788839,8.124247941054819e-10,9.52219636474183e-10,0.42940829504182454,091410-211110
forest_minimize,RF,random,PI,7.231838468658781e-05,1.798236281155966e-06,4.8186908721867274e-05,1.3420240057855737e-06,1.0990353324864341e-06,1.3223868497671258e-06,1.1447640794069747,1.795448335672674,6.865996660110341e-10,7.718190531136315e-10,0.4082605542317012,092443-211110
forest_minimize,RF,random,gp_hedge,8.48254343124321e-06,1.051719489971331e-06,7.400022899018784e-07,1.4278024515188517e-06,9.120277600716231e-07,8.75139300654001e-07,1.5535509172956024,1.9670599098611614,8.00639110565271e-10,6.904148364128559e-10,0.2973074716701933,093526-211110
forest_minimize,RF,sobol,LCB,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,094715-211110
forest_minimize,RF,sobol,EI,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,095809-211110
forest_minimize,RF,sobol,PI,0.000144609142892117,2.2523788053170558e-06,2.1683945304620223e-06,1.1103977592085145e-06,1.9859451248411407e-06,9.324151567015845e-07,1.4722578859301394,1.9536447385495674,6.57618404176219e-10,7.70034702668454e-10,0.3078641101215333,100854-211110
forest_minimize,RF,sobol,gp_hedge,6.343406835431617e-05,1.3189493367490816e-06,4.790516133644657e-06,1.0296128627632886e-06,8.171540855922796e-07,7.007460431531562e-07,1.5198204722860795,1.8326668010956226,8.712182086867415e-10,8.221618941206543e-10,0.30268894217639175,101942-211110
forest_minimize,RF,halton,LCB,3.365909835964829e-06,1.5522732780203227e-05,8.316948272879981e-06,1.506598401052637e-05,1.5005861438099216e-05,9.281173540830935e-07,0.927353322093572,2.050728591407996,8.743716861658868e-10,5.22028642535588e-10,0.8051558972574204,103159-211110
forest_minimize,RF,halton,EI,3.4528852402118567e-06,4.862798536216841e-05,3.037771673029333e-06,2.062596511150019e-05,7.314136800688527e-05,1.6014297449039228e-06,1.224634287771282,2.1977779617049586,6.485181280879715e-10,6.053655354776311e-10,0.6525747173808052,104258-211110
forest_minimize,RF,halton,PI,2.234532254345493e-06,2.1312147683924903e-06,9.243535868262867e-06,2.0534894444448605e-05,3.767926385556721e-06,2.3148012011448052e-06,0.7864353670564198,2.2419156520407975,7.91383403253576e-10,7.525038370204129e-10,0.6372965676993212,105402-211110
forest_minimize,RF,halton,gp_hedge,2.234532254345493e-06,2.1312147683924903e-06,9.243535868262867e-06,2.0534894444448605e-05,3.767926385556721e-06,2.3148012011448052e-06,0.7864353670564198,2.2419156520407975,7.91383403253576e-10,7.525038370204129e-10,0.6372965676993212,110450-211110
forest_minimize,RF,hammersly,LCB,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,111751-211110
forest_minimize,RF,hammersly,EI,8.205459169462168e-05,6.894713777907102e-07,7.26537348387629e-06,1.1085604532318444e-06,9.779991177686613e-07,1.824879242001928e-06,1.4973016009266003,2.144648419767452,7.836313820064333e-10,8.152731822974602e-10,0.24848424979129768,112924-211110
forest_minimize,RF,hammersly,PI,1.7062188357778245e-06,2.168032673436647e-06,4.018006766299124e-07,1.422555358060694e-05,3.9840098887633924e-06,1.7980012660830464e-06,1.3695044550905713,2.2642390325775317,7.938467661006143e-10,7.883338426495357e-10,0.19787041330153707,114101-211110
forest_minimize,RF,hammersly,gp_hedge,1.7062188357778245e-06,2.168032673436647e-06,4.018006766299124e-07,1.422555358060694e-05,3.9840098887633924e-06,1.7980012660830464e-06,1.3695044550905713,2.2642390325775317,7.938467661006143e-10,7.883338426495357e-10,0.19787041330153707,115250-211110
forest_minimize,RF,lhs,LCB,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.321219740590753,2.2617750249299955,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,120558-211110
forest_minimize,RF,lhs,EI,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.321219740590753,2.2617750249299955,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,121747-211110
forest_minimize,RF,lhs,PI,1.6056029072184096e-05,1.6750669997774978e-06,7.120176542288226e-07,2.6269020071722653e-06,1.6054142514625635e-06,4.508910144381474e-05,1.4301830955160435,1.902784147516988,5.424709570434061e-10,8.774430071412098e-10,0.5023232621217382,122932-211110
forest_minimize,RF,lhs,gp_hedge,1.6056029072184096e-05,1.6750669997774978e-06,7.120176542288226e-07,2.6269020071722653e-06,1.6054142514625635e-06,4.508910144381474e-05,1.4301830955160435,1.902784147516988,5.424709570434061e-10,8.774430071412098e-10,0.5023232058732903,124115-211110
forest_minimize,RF,grid,LCB,5.584597685512744e-06,1.514782712172368e-06,8.156592545802832e-07,2.917494980123428e-06,3.785719811592266e-05,5.447357254927317e-06,1.4089851826384931,2.752850410002477,7.425180470477244e-10,6.215614689608628e-10,0.7503114545184872,125520-211110
forest_minimize,RF,grid,EI,0.0001041424898877887,6.779898661638349e-07,1.9284296768544628e-05,1.8229779851453047e-06,4.521805534974216e-07,6.795651502959781e-06,1.5153667282943555,1.849226965982351,7.690523773362656e-10,6.124034612753348e-10,0.4473525418438736,130721-211110
forest_minimize,RF,grid,PI,5.9224136823271755e-05,5.574849641730066e-05,1.067212033185233e-06,1.3182737766118292e-06,3.310268384762797e-05,5.912828221783326e-07,1.592756254520925,1.824962103270305,7.398495149857354e-10,7.933467216503232e-10,0.3274461503211254,131927-211110
forest_minimize,RF,grid,gp_hedge,5.9224136823271755e-05,5.574849641730066e-05,1.067212033185233e-06,1.3182737766118292e-06,3.310268384762797e-05,5.912828221783326e-07,1.592756254520925,1.824962103270305,7.398495149857354e-10,7.933467216503232e-10,0.3274461503211254,133145-211110
forest_minimize,ET,random,LCB,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.9884828458995508,1.5691887411044705,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,134455-211110
forest_minimize,ET,random,EI,2.3076649419419734e-05,1.4852534288725128e-05,3.057749728203677e-05,1.7224117001081345e-06,2.8832890088130935e-06,8.497125564986081e-07,0.9884828458995508,1.5691887411044705,6.143632269584032e-10,8.019798158898084e-10,0.6975990457577382,135728-211110
forest_minimize,ET,random,PI,2.8255408478219433e-05,1.0096277431402908e-05,2.4347206561786097e-05,1.5735123075299221e-06,6.35536861873469e-06,5.475112374366513e-07,1.158111240623303,1.8862559902452243,9.798379885239683e-10,7.844809246648765e-10,0.4190252251977548,140925-211110
forest_minimize,ET,random,gp_hedge,4.344215581626812e-06,6.747534996815045e-06,2.457805272530973e-06,2.0562234774526623e-06,2.406208540386862e-06,5.7059001074559e-07,1.312780444273446,1.7461497063327196,8.084546365694223e-10,7.054943296225247e-10,0.2608089664166954,142131-211110
forest_minimize,ET,sobol,LCB,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,143435-211110
forest_minimize,ET,sobol,EI,0.0001305456488693979,1.414166925701706e-05,1.0711319164426038e-05,1.2729181334538832e-06,4.296665438748644e-05,8.78867731217779e-07,1.4227546334668864,2.432647796104705,9.202967277133212e-10,8.762990333366361e-10,0.5471487127091342,144656-211110
forest_minimize,ET,sobol,PI,0.00010404696288656275,2.120067134911364e-06,2.815394909156891e-05,1.139850936717802e-06,7.60264185387359e-07,8.126392415336966e-07,1.353007412716489,1.6566634354249512,7.901457266257239e-10,7.863194539936558e-10,0.18207540918612183,145849-211110
forest_minimize,ET,sobol,gp_hedge,7.42035855316052e-05,8.493638450330435e-07,1.1838390021282451e-05,1.3092458054220805e-06,1.4735059176677164e-06,6.838496712363513e-06,1.3970792105931211,2.189532725183818,6.339191394033605e-10,8.35894020667638e-10,0.4101795870122984,151104-211110
forest_minimize,ET,halton,LCB,3.365909835964829e-06,1.5522732780203227e-05,8.316948272879981e-06,1.506598401052637e-05,1.5005861438099216e-05,9.281173540830935e-07,0.927353322093572,2.050728591407996,8.743716861658868e-10,5.22028642535588e-10,0.8051558972574204,152333-211110
forest_minimize,ET,halton,EI,3.365909835964829e-06,1.5522732780203227e-05,8.316948272879981e-06,1.506598401052637e-05,1.5005861438099216e-05,9.281173540830935e-07,0.927353322093572,2.050728591407996,8.743716861658868e-10,5.22028642535588e-10,0.8051558972574204,153603-211110
forest_minimize,ET,halton,PI,2.867706408499645e-06,6.124302403609939e-05,1.5289581987599407e-06,3.559633909415965e-05,6.710322231461677e-07,1.463525221025682e-06,1.3460411834594206,1.471942056960948,5.912861311685447e-10,6.473257485595241e-10,0.699825641485962,154747-211110
forest_minimize,ET,halton,gp_hedge,2.867706408499645e-06,6.124302403609939e-05,1.5289581987599407e-06,3.559633909415965e-05,6.710322231461677e-07,1.463525221025682e-06,1.3460411834594206,1.471942056960948,5.912861311685447e-10,6.473257485595241e-10,0.699825641485962,160029-211110
forest_minimize,ET,hammersly,LCB,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,161438-211110
forest_minimize,ET,hammersly,EI,9.440501514887157e-05,8.034608263484978e-06,7.024497411250453e-05,1.1880678523954036e-06,2.98024799423039e-06,8.204720316444067e-07,1.1097086417842623,1.636194503986717,8.556244601720664e-10,8.395941719641087e-10,0.4579425585959661,162708-211110
forest_minimize,ET,hammersly,PI,2.602715708652256e-06,8.16024867607933e-06,1.7751171164394576e-06,2.271363735581413e-06,2.382246512272855e-06,4.351963734724086e-07,1.2777668189103528,1.7179587399809264,8.907803383806367e-10,7.953699920904e-10,0.2917645108877004,163929-211110
forest_minimize,ET,hammersly,gp_hedge,2.602715708652256e-06,8.16024867607933e-06,1.7751171164394576e-06,2.271363735581413e-06,2.382246512272855e-06,4.351963734724086e-07,1.2777668189103528,1.7179587399809264,8.907803383806367e-10,7.953699920904e-10,0.2917645108877004,165200-211110
forest_minimize,ET,lhs,LCB,0.00013584817441338526,1.836896616584938e-05,1.3252554398942152e-05,9.461809980226165e-07,3.4543565144303755e-05,9.089360167566408e-07,1.321219740590753,2.2617750249299955,7.768301557575796e-10,1.096129409461355e-09,0.5803273133557958,170520-211110
forest_minimize,ET,lhs,EI,1.3070305973664449e-05,3.65481747893352e-06,8.4645710391947e-06,0.00014406833799417924,1.437683317356994e-06,0.00012528670337670059,1.3966153698573345,1.7746833030246436,8.838898502006032e-10,6.547002939782942e-10,0.41092284732481255,171801-211110
forest_minimize,ET,lhs,PI,4.47075428222831e-05,1.1453636402073466e-06,4.783908436565921e-06,2.4325154572220853e-06,4.83003312432996e-07,3.799161708445068e-05,1.5091577325944439,1.6871579426516283,7.306555360742095e-10,8.343397084331627e-10,0.3822907082142393,172958-211110
forest_minimize,ET,lhs,gp_hedge,2.0268683388438506e-05,1.4635527888518796e-06,3.922292961787407e-06,3.577564507317662e-06,4.4702336732000616e-07,6.369037241187655e-05,1.4650800783193914,1.6432449415836379,7.758793607592906e-10,9.062235406531727e-10,0.4054850136935262,183649-211111
forest_minimize,ET,grid,LCB,2.080083823051906e-05,7.745966692414835e-06,7.745966692414835e-06,2.8844991406148213e-06,7.745966692414835e-06,1.074150667386063e-06,1.395929801146018,2.0512064257942146,5.984657214241906e-10,4.2306247394208185e-10,0.8090125618916562,185104-211111
forest_minimize,ET,grid,EI,2.080083823051906e-05,7.745966692414835e-06,7.745966692414835e-06,2.8844991406148213e-06,7.745966692414835e-06,1.074150667386063e-06,1.395929801146018,2.0512064257942146,5.984657214241906e-10,4.2306247394208185e-10,0.8090125618916562,190305-211111
forest_minimize,ET,grid,PI,5.579860144046166e-06,6.360561110885623e-05,6.7958470090593465e-06,3.0444348690359152e-06,4.250009072059915e-05,5.819113440043135e-07,1.1012753676594242,1.9394411217733194,8.193361544783784e-10,7.402718438243028e-10,0.28848899673411044,191540-211111
